venue_slug,field,value,source_url,date_checked,verified_by,source_tier,evidence
georgetown-playfield,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Georgetown Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
georgetown-playfield,nets_provided,,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Georgetown Playfield"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
georgetown-playfield,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""All Year"""
georgetown-playfield,parking,Street,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Street"""
georgetown-playfield,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
georgetown-playfield,street_address,750 S Homer St,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=410, NAME=""GEORGETOWN PLAYFIELD"", ADDRESS=""750 S Homer St"""
georgetown-playfield,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=410 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
gilman-playground,name,Gilman Playground,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Gilman Playground"""
gilman-playground,total_courts,4,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Gilman Playground"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
gilman-playground,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Gilman Playground"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
gilman-playground,outdoor_courts,4,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Gilman Playground"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
gilman-playground,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Gilman Playground"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
gilman-playground,nets_provided,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Gilman Playground"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
gilman-playground,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""Seasonal"""
gilman-playground,parking,Street,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Street"""
gilman-playground,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
gilman-playground,street_address,923 NW 54th St,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=242, NAME=""GILMAN PLAYGROUND"", ADDRESS=""923 NW 54th St"""
gilman-playground,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=242 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
kinnear-park,name,Kinnear Park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Kinnear Park"""
kinnear-park,total_courts,1,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Kinnear Park"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
kinnear-park,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Kinnear Park"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
kinnear-park,outdoor_courts,1,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Kinnear Park"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
kinnear-park,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Kinnear Park"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
kinnear-park,nets_provided,,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Kinnear Park"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
kinnear-park,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""Seasonal"""
kinnear-park,parking,Street,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Street"""
kinnear-park,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
kinnear-park,street_address,899 W Olympic Pl,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=314, NAME=""KINNEAR PARK"", ADDRESS=""899 W Olumpic Pl"""
kinnear-park,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=314 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
lakeridge-park,name,Lakeridge Park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Lakeridge Park"""
lakeridge-park,total_courts,2,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Lakeridge Park"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
lakeridge-park,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Lakeridge Park"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
lakeridge-park,outdoor_courts,2,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Lakeridge Park"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
lakeridge-park,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Lakeridge Park"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
lakeridge-park,nets_provided,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Lakeridge Park"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
lakeridge-park,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""Seasonal"""
lakeridge-park,parking,Dedicated,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Dedicated"""
lakeridge-park,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
lakeridge-park,street_address,10145 Rainier Ave S,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=3972, NAME=""LAKERIDGE PLAYGROUND"", ADDRESS=""10145 Rainier Ave S"""
lakeridge-park,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=3972 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
laurelhurst-playfield,name,Laurelhurst Playfield,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Laurelhurst Playfield"""
laurelhurst-playfield,total_courts,1,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Laurelhurst Playfield"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
laurelhurst-playfield,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Laurelhurst Playfield"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
laurelhurst-playfield,outdoor_courts,1,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Laurelhurst Playfield"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
laurelhurst-playfield,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Laurelhurst Playfield"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
laurelhurst-playfield,nets_provided,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Laurelhurst Playfield"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""Yes"""
laurelhurst-playfield,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""All Year"""
laurelhurst-playfield,parking,Dedicated,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Dedicated"""
laurelhurst-playfield,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
laurelhurst-playfield,street_address,4544 NE 41st St,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=340, NAME=""LAURELHURST PLAYFIELD"", ADDRESS=""4544 NE 41st St"""
laurelhurst-playfield,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=340 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
miller-playfield,name,Miller Playfield,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Miller Playfield"""
miller-playfield,total_courts,5,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Miller Playfield"": NUMBEROFCOURTS=""5"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
miller-playfield,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Miller Playfield"": NUMBEROFCOURTS=""5"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
miller-playfield,outdoor_courts,5,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Miller Playfield"": NUMBEROFCOURTS=""5"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
miller-playfield,light,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Miller Playfield"": NUMBEROFCOURTS=""5"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
miller-playfield,nets_provided,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Miller Playfield"": NUMBEROFCOURTS=""5"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
miller-playfield,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""All Year"""
miller-playfield,parking,Dedicated,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Dedicated"""
miller-playfield,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
miller-playfield,street_address,330 19th Ave E,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=373, NAME=""PENDLETON MILLER PLAYFIELD"", ADDRESS=""330 19th Ave E"""
miller-playfield,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=373 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
montlake-playfield,name,Montlake Playfield,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Montlake Playfield"""
montlake-playfield,total_courts,1,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Montlake Playfield"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
montlake-playfield,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Montlake Playfield"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
montlake-playfield,outdoor_courts,1,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Montlake Playfield"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
montlake-playfield,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Montlake Playfield"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
montlake-playfield,nets_provided,,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Montlake Playfield"": NUMBEROFCOURTS=""1"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
montlake-playfield,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""Seasonal"""
montlake-playfield,parking,Dedicated,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Dedicated"""
montlake-playfield,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
montlake-playfield,street_address,1618 E Calhoun St,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=376, NAME=""MONTLAKE PLAYFIELD"", ADDRESS=""1618 E Calhoun St"""
montlake-playfield,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=376 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
mt-baker-park,name,Mt. Baker Park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Mt. Baker Park"""
mt-baker-park,total_courts,4,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Mt. Baker Park"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
mt-baker-park,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Mt. Baker Park"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
mt-baker-park,outdoor_courts,4,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Mt. Baker Park"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
mt-baker-park,light,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Mt. Baker Park"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
mt-baker-park,nets_provided,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Mt. Baker Park"": NUMBEROFCOURTS=""4"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""Yes"", NETS=""Yes"""
mt-baker-park,restroom,true,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""All Year"""
mt-baker-park,parking,Street,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Street"""
mt-baker-park,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
mt-baker-park,street_address,2521 Lake Park Dr S,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=419, NAME=""MOUNT BAKER PARK"", ADDRESS=""2521 Lake Park Dr S"""
mt-baker-park,county,King,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=419 is City of Seattle parks property (OWNER=""DPR""); the City of Seattle lies wholly within King County"
observatory-courts,name,Observatory Courts,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer PARKNAME=""Observatory Courts"""
observatory-courts,total_courts,2,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Observatory Courts"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
observatory-courts,indoor_courts,0,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Observatory Courts"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
observatory-courts,outdoor_courts,2,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Observatory Courts"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
observatory-courts,light,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Observatory Courts"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
observatory-courts,nets_provided,,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Pickleball Courts layer, PARKNAME=""Observatory Courts"": NUMBEROFCOURTS=""2"", INDOOROUTDOOR=""Outdoor"", LIGHTED=""No"", NETS=""-"""
observatory-courts,restroom,false,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"NEARBYRESTROOM=""No"""
observatory-courts,parking,Street,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"PARKING=""Street"""
observatory-courts,venue_type,public_park,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Pickleball_Courts/FeatureServer/0,2026-09-03,municipal_source,2,"Published by Seattle Parks and Recreation as a park facility; Parks record OWNER=""DPR"""
observatory-courts,street_address,1405 Warren Ave N,https://services.arcgis.com/ZOyb2t4B0UYuYNYH/arcgis/rest/services/Park_Boundary_(details)/FeatureServer/2,2026-09-03,municipal_source,2,"Parks layer PMA=322, NAME=""OBSERVATORY COURTS"", ADDRESS=""1405 Warren Ave N"""
